studiengang,hochschule,modul_id,modulname,satz_nr,satz
Informatik (B.Sc.),TU Darmstadt,Humanoide Robot,Humanoide Robotik,2,sich anhand von wissenschaftlichen Publikationen selbstständig in ein Themengebiet einarbeiten und
Informatik (B.Sc.),TU Darmstadt,Humanoide Robot,Humanoide Robotik,3,ihre Ergebnisse mündlich und schriftlich vor einem Fachpublikum präsentieren.
Informatik (B.Sc.),TU Darmstadt,Deduktive und I,Deduktive und Interaktive Verifikationswerkzeuge,1,"Nachdem Studierende das Seminar besucht haben, können sie * sich kritisch mit einer wissenschaftlichen Arbeit auseinandersetzen * einen wissenschaftlichen Vortrag halten * Stärken und Schwächen verschiedener Ansätze zur deduktiven Verifikation, des interaktiven Theorembeweisens sowie der existierenden Werkzeuge einschätzen und vergleichen * Verifikationswerkzeuge auf praktische Problemstellungen anwenden * einen Überblick über den aktuellen Stand der Forschung im Bereich der deduktiven Verifikation und des interaktiven Beweisen gebe"
Informatik (B.Sc.),TU Darmstadt,Theoretische Ne,Theoretische Neurowissenschaft,1,"Nach erfolgreicher Teilnahme an dem Seminar sind die Teilnehmer*innen in der Lage,"
Informatik (B.Sc.),TU Darmstadt,Theoretische Ne,Theoretische Neurowissenschaft,2,neuronale Funktionssysteme in ihren Teilen und Funktionsbezügen zu beschreiben.
Informatik (B.Sc.),TU Darmstadt,Theoretische Ne,Theoretische Neurowissenschaft,3,verschiedene Funktionssysteme einander gegenüberzustellen.
Informatik (B.Sc.),TU Darmstadt,Theoretische Ne,Theoretische Neurowissenschaft,4,mathematische Methoden für nicht-lineare Dynamiken zu kennen.
Informatik (B.Sc.),TU Darmstadt,Theoretische Ne,Theoretische Neurowissenschaft,5,gewöhnliche Differenzialgleichungen für Simulatoren zu implementieren.
Informatik (B.Sc.),TU Darmstadt,Theoretische Ne,Theoretische Neurowissenschaft,6,"aus unterschiedlichen Simulationsumgebungen (NEST, Neuron, etc.) auszuwählen."
Informatik (B.Sc.),TU Darmstadt,Theoretische Ne,Theoretische Neurowissenschaft,7,über biologische Details zu abstrahieren und ein formales neuronales Modell zu entwickeln.
Informatik (B.Sc.),TU Darmstadt,Theoretische Ne,Theoretische Neurowissenschaft,8,verschiedene neuronale Modelle zu kennen und diese für die jeweilige Anwendung zu beurteilen.
Informatik (B.Sc.),TU Darmstadt,Theoretische Ne,Theoretische Neurowissenschaft,9,Voraussetzung für die Teilnahme Empfohlen:
Informatik (B.Sc.),TU Darmstadt,Theoretische Ne,Theoretische Neurowissenschaft,10,Mathematische Methoden aus dem Bachelor-Studiengang Informatik
Informatik (B.Sc.),TU Darmstadt,Theoretische Ne,Theoretische Neurowissenschaft,11,Algorithmen und Datenstrukturen
Informatik (B.Sc.),TU Darmstadt,Theoretische Ne,Theoretische Neurowissenschaft,12,Programmierkenntnisse (Programmiersprache frei wählbar)
Informatik (B.Sc.),TU Darmstadt,Theoretische Ne,Theoretische Neurowissenschaft,13,Biologisches Grundverständnis von Vorteil
Informatik (B.Sc.),TU Darmstadt,Seminar Softwar,Seminar Softwaresystemtechnologie,1,"Nach erfolgreichem Abschluss des Moduls sind die Studierenden in der Lage sich in ein unbekanntes Themengebiet einzuarbeiten, die Zuverlässigkeit von Informationsquellen einzuschätzen und diese nach wissenschaftlichen Aspekten aufzuarbeiten."
Informatik (B.Sc.),TU Darmstadt,Seminar Softwar,Seminar Softwaresystemtechnologie,2,Studierende erlernen die Bearbeitung eines Themas durch Literaturrecherche zu unterstützen und kritisch zu hinterfragen.
Informatik (B.Sc.),TU Darmstadt,Seminar Softwar,Seminar Softwaresystemtechnologie,3,"Weiterhin wird die Fähigkeit erworben, ein klar umrissenes Thema in Form einer schriftlichen Ausarbeitung und in Form eines mündlichen Vortrags unter Anwendung von Präsentationstechniken zu präsentieren."
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Algorithmen und Datenstrukturen,1,"Es sollen Fähigkeiten erlernt werden, geeignete Lernmaterialien für Schulungen in Informatikthemen selbst zu erstellen, ihren Einsatz kritisch zu begleiten und dabei auch die Lernenden zu betreuen und anzuleiten."
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Allgemeine Informatik II,1,"Es sollen Fähigkeiten erlernt werden, geeignete Lernmaterialien für Schulungen in Informatikthemen selbst zu erstellen, ihren Einsatz kritisch zu begleiten und dabei auch die Lernenden zu betreuen und anzuleiten."
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Allgemeine Informatik I,1,Die Studierenden können nach erfolgreicher Durchführung der Veranstaltung:
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Allgemeine Informatik I,2,Lehrinhalte aus der Vorlesung für Haus- und Präsenzübungen aufbereiten
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Allgemeine Informatik I,3,Praxisnahe Übungsformen konzipieren und erstellen
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Allgemeine Informatik I,4,Übungen mit Studierendengruppen aller Leistungsniveaus konzipieren und durchführen
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Allgemeine Informatik I,5,Ein Konzept für aufeinander aufbauende praktische Übungen entwickeln
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Allgemeine Informatik I,6,Methoden der Lernkontrolle für die Lerninhalte der Vorlesung anwenden
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Softwaretechnik,1,"Es sollen Fähigkeiten erlernt werden, geeignete Lernmaterialien für Schulungen in Informatikthemen selbst zu erstellen, ihren Einsatz kritisch zu begleiten und dabei auch die Lernenden zu betreuen und anzuleiten."
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Visual Computing,1,"Es sollen Fähigkeiten erlernt werden, geeignete Lernmaterialien für Schulungen in Informatikthemen selbst zu erstellen, ihren Einsatz kritisch zu begleiten und dabei auch die Lernenden zu betreuen und anzuleiten."
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Formale Methoden im Softwareentwurf,1,"Es sollen Fähigkeiten erlernt werden, geeignete Lernmaterialien für Schulungen in Informatikthemen selbst zu erstellen, ihren Einsatz kritisch zu begleiten und dabei auch die Lernenden zu betreuen und anzuleiten."
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Betriebssysteme,1,"Es sollen Fähigkeiten erlernt werden, geeignete Lernmaterialien für Schulungen in Informatikthemen selbst zu erstellen, ihren Einsatz kritisch zu begleiten und dabei auch die Lernenden zu betreuen und anzuleiten."
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Digitaltechnik,1,"Es sollen Fähigkeiten erlernt werden, geeignete Lernmaterialien für Schulungen in Informatikthemen selbst zu erstellen, ihren Einsatz kritisch zu begleiten und/oder dabei auch die Lernenden zu betreuen und anzuleiten."
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - TK1,1,Kenntnisse der Thematik in TK1
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Informationsvisualisierung und Visual Analytics,1,Die Studierenden können nach erfolgreicher Durchführung der Veranstaltung:
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Informationsvisualisierung und Visual Analytics,2,Lehrinhalte aus der Vorlesung für Haus- und Präsenzübungen aufbereiten
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Informationsvisualisierung und Visual Analytics,3,Übungen mit Studentengruppen konzipieren und durchführen
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Informationsvisualisierung und Visual Analytics,4,Ein Konzept für aufeinander aufbauende praktische Übungen entwickeln
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Informationsvisualisierung und Visual Analytics,5,Methoden der Lernkontrolle für die Lerninhalte der Vorlesung anwenden
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Graphische Datenverarbeitung II,1,Aufbereitung und Vermittlung des Vorlesungsinhaltes.
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Internetsicherheit und Sicherheit in Mobilen Netzen,1,Die Studierenden können nach erfolgreicher Durchführung der Veranstaltung:
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Internetsicherheit und Sicherheit in Mobilen Netzen,2,Lehrinhalte aus der Vorlesung für Haus- und Präsenzübungen aufbereiten
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Internetsicherheit und Sicherheit in Mobilen Netzen,3,Praxisnahe Übungsformen konzipieren und erstellen
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Internetsicherheit und Sicherheit in Mobilen Netzen,4,Übungen mit Studierendengruppen aller Leistungsniveaus konzipieren und durchführen
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Internetsicherheit und Sicherheit in Mobilen Netzen,5,Ein Konzept für aufeinander aufbauende praktische Übungen entwickeln
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Internetsicherheit und Sicherheit in Mobilen Netzen,6,Methoden der Lernkontrolle für die Lerninhalte der Vorlesung anwenden
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Rechnerorganisation,1,"Es sollen Fähigkeiten erlernt werden, geeignete Lernmaterialien für Schulungen in Informatikthemen selbst zu erstellen, ihren Einsatz kritisch zu begleiten und/oder dabei auch die Lernenden zu betreuen und anzuleiten."
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - IT in der Grundlehre,1,"Nach Besuch der Veranstaltung haben die Studierenden praktische Erfahrungen darin gesammelt, geeignete IT-basierte Konzepte für Vorlesung sowie Übungs-und Prüfungsbetrieb in Lehrveranstaltungen mit großen, heterogenen Teilnehmergruppen zu entwickeln und softwareseitig umzusetzen."
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Software Engineering,1,"Nachdem Studierende die Veranstaltung besucht haben, können Sie"
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Software Engineering,2,Lerninhalte in Form von Übungsaufgaben auf angemessener Abstraktionsebene aufbereiten
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Software Engineering,3,fachliche Inhalte aufbereiten und erklären (für die Zielgruppe der Studierenden)
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Software Engineering,4,Übungsgruppen betreuen
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Computersystemsicherheit,1,"Nachdem Studierende die Veranstaltung besucht haben, können sie Lerninhalte als Übungsund Programmieraufgaben aufbereiten."
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Einführung in den Compilerbau,1,"Nach erfolgreichem Absolvieren der Veranstaltung sind die Studierenden in der Lage, selbständig Lehrmaterialien zu Informatikthemen zu erstellen."
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Einführung in den Compilerbau,2,Sie können das Material in Schulungen erfolgreich einsetzen und seine didaktische Wirksamkeit kritisch beurteilen.
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Einführung in den Compilerbau,3,"Sie können Studierende in direktem persönlichen Kontakt, aber auch über elektronische Kommunikationsmedien anleiten und betreuen."
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Ubiquitous / Mobile Computing,1,Aufbereitung und Vermittlung des Vorlesungsinhaltes.
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Public Key Infrastrukturen,1,"In einem Praktikum in der Lehre bearbeiten die Studierenden Probleme, die sowohl fachliche als auch didaktische Aspekte haben und wirken an der Umsetzung der von ihnen erarbeiteten Resultate mit."
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Algorithmenvisualisierung,1,Die Teilnehmer am Praktikum in der Lehre Algorithmenvisualisierung vertiefen ihre Kenntnisse im Bereich der Visualisierung sowie der Algorithmen und Datenstrukturen.
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Algorithmenvisualisierung,2,"Gleichzeitig erhalten sie Einblicke in die Lehrtätigkeit durch Betreuung von Studierenden, Bewertung von Aufgaben und Überarbeitung von Aufgaben."
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Data Management,1,"Erfahrung in der Betreuung von Studierenden im Themenbereich Datenmanagement, mit dem Fokus auf das neu erstelle Übungs- und Vorlesungsmaterial"
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Deep Learning for Natural Language Processing,1,"In einem Praktikum der Lehre bearbeiten die Studierenden Probleme, die sowohl fachliche als auch didaktische Aspekte haben und wirken an der Umsetzung der von ihnen erarbeitet Resultate mit."
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - SIT,1,Die Teilnehmer am Praktikum in der Lehre vertiefen ihre Kenntnisse in verschiedenen Bereiche der IT Sicherheit.
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - SIT,2,Zusätzlich erhalten sie Einblicke in die Lehrtätigkeit durch Betreuung von Studierenden und Überarbeitung von Aufgaben.
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre – Parallele Programmierung,1,Studenten sind in der Lage:
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre – Parallele Programmierung,2,Lehrinhalte in Übungen zu präsentieren und zu erklären
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre – Parallele Programmierung,3,Praktikumsgruppen zu betreuen
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre – Parallele Programmierung,4,Methoden zur Kontrolle des Lernerfolgs systematisch anzuwenden
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Einführung in die Kryptographie,1,Studierende sind in der Lage:
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Einführung in die Kryptographie,2,Lehrinhalte in Übungen zu präsentieren und zu erklären
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Einführung in die Kryptographie,3,Praktikumsgruppen zu betreuuen
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Einführung in die Kryptographie,4,Methoden zur Kontrolle des Lernerfolges systematisch anzuwenden
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Echtzeitsysteme,1,Studierende sind in der Lage:
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Echtzeitsysteme,2,Lehrinhalte in Übungen zu präsentieren und zu erklären
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Echtzeitsysteme,3,Praktikumsgruppen zu betreuen
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Echtzeitsysteme,4,Methoden zur Kontrolle des Lernerfolgs systematisch anzuwenden
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Statistisches Maschinelles Lernen,1,Vorbereitung auf eigenständige Lehrtätigkeit.
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,"Praktikum in der Lehre - Modellierung, Spezifikation und Semantik",1,Die Studenten können nach erfolgreicher Durchführung der Veranstaltung:
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,"Praktikum in der Lehre - Modellierung, Spezifikation und Semantik",2,Lehrinhalte aus der Vorlesung für Haus- und Präsenzübungen aufbereiten
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,"Praktikum in der Lehre - Modellierung, Spezifikation und Semantik",3,Praxisnahe Übungsformen konzipieren und erstellen
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,"Praktikum in der Lehre - Modellierung, Spezifikation und Semantik",4,Übungen mit Studentengruppen aller Leistungsniveaus konzipieren und durchführen
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,"Praktikum in der Lehre - Modellierung, Spezifikation und Semantik",5,Ein Konzept für aufeinander aufbauende praktische Übungen entwickeln
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,"Praktikum in der Lehre - Modellierung, Spezifikation und Semantik",6,Methoden der Lernkontrolle für die Lerninhalte der Vorlesung anwenden
Informatik (B.Sc.),TU Darmstadt,Arbeitsaufwand,Praktikum in der Lehre - Optimierung statischer und dynamischer Systeme,1,Die Studierenden können nach erfolgreicher Durchführung der Veranstaltung: * Lehrinhalte aus der Vorlesung für Haus- und Präsenzübungen sowie für vorlesungsbegleitende Programmieraufgaben aufbereiten * Ein Konzept für aufeinander aufbauende praktische Übungen entwickeln * Methoden der Lernkontrolle für die Lerninhalte der Vorlesung anwenden
Informatik (B.Sc.),TU Darmstadt,1.1.6. Praktiku,1.1.6. Praktikum in der Lehre - System Security,1,"Es sollen Fähigkeiten erlernt werden, geeignete Lernmaterialien für Schulungen in Informatikthemen selbst zu erstellen, ihren Einsatz kritisch zu begleiten und/oder dabei auch die Lernenden zu betreuen und anzuleiten."
Informatik (B.Sc.),TU Darmstadt,1.1.7. Praktiku,1.1.7. Praktikum in der Lehre - Graphische Datenverarbeitung I,1,"Es sollen Fähigkeiten erlernt werden, geeignete Lernmaterialien für Schulungen in Informatikthemen selbst zu erstellen, ihren Einsatz kritisch zu begleiten und dabei auch die Lernenden zu betreuen und anzuleiten."
Informatik (B.Sc.),TU Darmstadt,20-00-1110,Praktikum in der Lehre - Foundations of Language Technology (FOLT),1,"Nach Abschluss der Veranstaltung sind die Studierenden in der Lage, eigenständig ein Tutorium zu veranstalten, eine Shared Task vorzubereiten und vergleichbare Aufgaben der Lehre zu übernehmen."
